sample_id,breed_id,species_id,source_split,split
english_cocker_spaniel_180,12,1,trainval,train
english_cocker_spaniel_181,12,1,trainval,train
english_cocker_spaniel_182,12,1,trainval,train
english_cocker_spaniel_183,12,1,trainval,train
english_cocker_spaniel_184,12,1,trainval,train
english_cocker_spaniel_185,12,1,trainval,train
english_cocker_spaniel_187,12,1,trainval,train
english_cocker_spaniel_188,12,1,trainval,train
english_cocker_spaniel_190,12,1,trainval,train
english_setter_10,13,1,trainval,train
english_setter_100,13,1,trainval,train
english_setter_101,13,1,trainval,train
english_setter_102,13,1,trainval,train
english_setter_103,13,1,trainval,train
english_setter_104,13,1,trainval,train
english_setter_105,13,1,trainval,train
english_setter_106,13,1,trainval,train
english_setter_107,13,1,trainval,train
english_setter_109,13,1,trainval,train
english_setter_11,13,1,trainval,train
english_setter_110,13,1,trainval,train
english_setter_112,13,1,trainval,train
english_setter_113,13,1,trainval,train
english_setter_114,13,1,trainval,train
english_setter_115,13,1,trainval,train
english_setter_116,13,1,trainval,train
english_setter_118,13,1,trainval,train
english_setter_119,13,1,trainval,train
english_setter_120,13,1,trainval,train
english_setter_121,13,1,trainval,train
english_setter_122,13,1,trainval,train
english_setter_124,13,1,trainval,train
english_setter_127,13,1,trainval,train
english_setter_128,13,1,trainval,train
english_setter_129,13,1,trainval,train
english_setter_130,13,1,trainval,train
english_setter_131,13,1,trainval,train
english_setter_132,13,1,trainval,train
english_setter_133,13,1,trainval,train
english_setter_134,13,1,trainval,train
english_setter_135,13,1,trainval,train
english_setter_136,13,1,trainval,train
english_setter_138,13,1,trainval,train
english_setter_14,13,1,trainval,train
english_setter_140,13,1,trainval,train
english_setter_141,13,1,trainval,train
english_setter_142,13,1,trainval,train
english_setter_143,13,1,trainval,train
english_setter_145,13,1,trainval,train
english_setter_146,13,1,trainval,train
english_setter_147,13,1,trainval,train
english_setter_148,13,1,trainval,train
english_setter_149,13,1,trainval,train
english_setter_15,13,1,trainval,train
english_setter_151,13,1,trainval,train
english_setter_152,13,1,trainval,train
english_setter_153,13,1,trainval,train
english_setter_154,13,1,trainval,train
english_setter_155,13,1,trainval,train
english_setter_156,13,1,trainval,train
english_setter_158,13,1,trainval,train
english_setter_159,13,1,trainval,train
english_setter_16,13,1,trainval,train
english_setter_160,13,1,trainval,train
english_setter_161,13,1,trainval,train
english_setter_163,13,1,trainval,train
english_setter_165,13,1,trainval,train
english_setter_166,13,1,trainval,train
english_setter_167,13,1,trainval,train
english_setter_168,13,1,trainval,train
english_setter_17,13,1,trainval,train
english_setter_170,13,1,trainval,train
english_setter_172,13,1,trainval,train
english_setter_173,13,1,trainval,train
english_setter_174,13,1,trainval,train
english_setter_175,13,1,trainval,train
english_setter_177,13,1,trainval,train
english_setter_178,13,1,trainval,train
english_setter_179,13,1,trainval,train
english_setter_180,13,1,trainval,train
english_setter_181,13,1,trainval,train
english_setter_182,13,1,trainval,train
english_setter_183,13,1,trainval,train
english_setter_184,13,1,trainval,train
english_setter_185,13,1,trainval,train
english_setter_186,13,1,trainval,train
english_setter_187,13,1,trainval,train
english_setter_188,13,1,trainval,train
english_setter_189,13,1,trainval,train
german_shorthaired_10,14,1,trainval,train
german_shorthaired_101,14,1,trainval,train
german_shorthaired_103,14,1,trainval,train
german_shorthaired_104,14,1,trainval,train
german_shorthaired_105,14,1,trainval,train
german_shorthaired_106,14,1,trainval,train
german_shorthaired_107,14,1,trainval,train
german_shorthaired_108,14,1,trainval,train
german_shorthaired_109,14,1,trainval,train
german_shorthaired_11,14,1,trainval,train
german_shorthaired_110,14,1,trainval,train
german_shorthaired_111,14,1,trainval,train
german_shorthaired_113,14,1,trainval,train
german_shorthaired_115,14,1,trainval,train
german_shorthaired_116,14,1,trainval,train
german_shorthaired_118,14,1,trainval,train
german_shorthaired_119,14,1,trainval,train
german_shorthaired_12,14,1,trainval,train
german_shorthaired_120,14,1,trainval,train
german_shorthaired_121,14,1,trainval,train
german_shorthaired_123,14,1,trainval,train
german_shorthaired_124,14,1,trainval,train
german_shorthaired_125,14,1,trainval,train
german_shorthaired_126,14,1,trainval,train
german_shorthaired_128,14,1,trainval,train
german_shorthaired_130,14,1,trainval,train
german_shorthaired_131,14,1,trainval,train
german_shorthaired_132,14,1,trainval,train
german_shorthaired_133,14,1,trainval,train
german_shorthaired_134,14,1,trainval,train
german_shorthaired_135,14,1,trainval,train
german_shorthaired_136,14,1,trainval,train
german_shorthaired_138,14,1,trainval,train
german_shorthaired_140,14,1,trainval,train
german_shorthaired_141,14,1,trainval,train
german_shorthaired_142,14,1,trainval,train
german_shorthaired_143,14,1,trainval,train
german_shorthaired_144,14,1,trainval,train
german_shorthaired_145,14,1,trainval,train
german_shorthaired_146,14,1,trainval,train
german_shorthaired_147,14,1,trainval,train
german_shorthaired_148,14,1,trainval,train
german_shorthaired_149,14,1,trainval,train
german_shorthaired_15,14,1,trainval,train
german_shorthaired_150,14,1,trainval,train
german_shorthaired_151,14,1,trainval,train
german_shorthaired_152,14,1,trainval,train
german_shorthaired_154,14,1,trainval,train
german_shorthaired_155,14,1,trainval,train
german_shorthaired_156,14,1,trainval,train
german_shorthaired_157,14,1,trainval,train
german_shorthaired_159,14,1,trainval,train
german_shorthaired_160,14,1,trainval,train
german_shorthaired_161,14,1,trainval,train
german_shorthaired_162,14,1,trainval,train
german_shorthaired_163,14,1,trainval,train
german_shorthaired_164,14,1,trainval,train
german_shorthaired_165,14,1,trainval,train
german_shorthaired_166,14,1,trainval,train
german_shorthaired_167,14,1,trainval,train
german_shorthaired_168,14,1,trainval,train
german_shorthaired_169,14,1,trainval,train
german_shorthaired_17,14,1,trainval,train
german_shorthaired_170,14,1,trainval,train
german_shorthaired_172,14,1,trainval,train
german_shorthaired_173,14,1,trainval,train
german_shorthaired_174,14,1,trainval,train
german_shorthaired_175,14,1,trainval,train
german_shorthaired_176,14,1,trainval,train
german_shorthaired_177,14,1,trainval,train
german_shorthaired_179,14,1,trainval,train
german_shorthaired_18,14,1,trainval,train
german_shorthaired_180,14,1,trainval,train
german_shorthaired_181,14,1,trainval,train
german_shorthaired_182,14,1,trainval,train
german_shorthaired_185,14,1,trainval,train
german_shorthaired_187,14,1,trainval,train
german_shorthaired_188,14,1,trainval,train
german_shorthaired_189,14,1,trainval,train
german_shorthaired_190,14,1,trainval,train
great_pyrenees_10,15,1,trainval,train
great_pyrenees_100,15,1,trainval,train
great_pyrenees_101,15,1,trainval,train
great_pyrenees_102,15,1,trainval,train
great_pyrenees_103,15,1,trainval,train
great_pyrenees_104,15,1,trainval,train
great_pyrenees_105,15,1,trainval,train
great_pyrenees_107,15,1,trainval,train
great_pyrenees_108,15,1,trainval,train
great_pyrenees_109,15,1,trainval,train
great_pyrenees_11,15,1,trainval,train
great_pyrenees_110,15,1,trainval,train
great_pyrenees_112,15,1,trainval,train
great_pyrenees_113,15,1,trainval,train
great_pyrenees_115,15,1,trainval,train
great_pyrenees_117,15,1,trainval,train
great_pyrenees_118,15,1,trainval,train
great_pyrenees_119,15,1,trainval,train
great_pyrenees_12,15,1,trainval,train
great_pyrenees_121,15,1,trainval,train
great_pyrenees_122,15,1,trainval,train
great_pyrenees_124,15,1,trainval,train
great_pyrenees_125,15,1,trainval,train
great_pyrenees_126,15,1,trainval,train
great_pyrenees_128,15,1,trainval,train
great_pyrenees_129,15,1,trainval,train
great_pyrenees_13,15,1,trainval,train
great_pyrenees_131,15,1,trainval,train
great_pyrenees_133,15,1,trainval,train
great_pyrenees_134,15,1,trainval,train
great_pyrenees_135,15,1,trainval,train
great_pyrenees_136,15,1,trainval,train
great_pyrenees_137,15,1,trainval,train
great_pyrenees_138,15,1,trainval,train
great_pyrenees_14,15,1,trainval,train
great_pyrenees_140,15,1,trainval,train
great_pyrenees_141,15,1,trainval,train
great_pyrenees_142,15,1,trainval,train
great_pyrenees_143,15,1,trainval,train
great_pyrenees_144,15,1,trainval,train
great_pyrenees_145,15,1,trainval,train
great_pyrenees_146,15,1,trainval,train
great_pyrenees_147,15,1,trainval,train
great_pyrenees_149,15,1,trainval,train
great_pyrenees_15,15,1,trainval,train
great_pyrenees_150,15,1,trainval,train
great_pyrenees_151,15,1,trainval,train
great_pyrenees_154,15,1,trainval,train
great_pyrenees_155,15,1,trainval,train
great_pyrenees_156,15,1,trainval,train
great_pyrenees_157,15,1,trainval,train
great_pyrenees_159,15,1,trainval,train
great_pyrenees_16,15,1,trainval,train
great_pyrenees_160,15,1,trainval,train
great_pyrenees_163,15,1,trainval,train
great_pyrenees_165,15,1,trainval,train
great_pyrenees_166,15,1,trainval,train
great_pyrenees_167,15,1,trainval,train
great_pyrenees_168,15,1,trainval,train
great_pyrenees_169,15,1,trainval,train
great_pyrenees_17,15,1,trainval,train
great_pyrenees_170,15,1,trainval,train
great_pyrenees_172,15,1,trainval,train
great_pyrenees_173,15,1,trainval,train
great_pyrenees_174,15,1,trainval,train
great_pyrenees_175,15,1,trainval,train
great_pyrenees_176,15,1,trainval,train
great_pyrenees_177,15,1,trainval,train
great_pyrenees_179,15,1,trainval,train
great_pyrenees_18,15,1,trainval,train
great_pyrenees_180,15,1,trainval,train
great_pyrenees_181,15,1,trainval,train
great_pyrenees_182,15,1,trainval,train
great_pyrenees_183,15,1,trainval,train
great_pyrenees_184,15,1,trainval,train
great_pyrenees_185,15,1,trainval,train
great_pyrenees_186,15,1,trainval,train
great_pyrenees_188,15,1,trainval,train
great_pyrenees_189,15,1,trainval,train
great_pyrenees_190,15,1,trainval,train
havanese_10,16,1,trainval,train
havanese_100,16,1,trainval,train
havanese_101,16,1,trainval,train
havanese_102,16,1,trainval,train
havanese_103,16,1,trainval,train
havanese_104,16,1,trainval,train
havanese_106,16,1,trainval,train
havanese_107,16,1,trainval,train
havanese_109,16,1,trainval,train
havanese_11,16,1,trainval,train
havanese_110,16,1,trainval,train
havanese_111,16,1,trainval,train
havanese_113,16,1,trainval,train
havanese_116,16,1,trainval,train
havanese_117,16,1,trainval,train
havanese_118,16,1,trainval,train
havanese_119,16,1,trainval,train
havanese_12,16,1,trainval,train
havanese_120,16,1,trainval,train
havanese_121,16,1,trainval,train
havanese_122,16,1,trainval,train
havanese_123,16,1,trainval,train
havanese_124,16,1,trainval,train
havanese_125,16,1,trainval,train
havanese_126,16,1,trainval,train
havanese_127,16,1,trainval,train
havanese_128,16,1,trainval,train
havanese_129,16,1,trainval,train
havanese_130,16,1,trainval,train
havanese_131,16,1,trainval,train
havanese_132,16,1,trainval,train
havanese_133,16,1,trainval,train
havanese_134,16,1,trainval,train
havanese_135,16,1,trainval,train
havanese_136,16,1,trainval,train
havanese_14,16,1,trainval,train
havanese_140,16,1,trainval,train
havanese_141,16,1,trainval,train
havanese_142,16,1,trainval,train
havanese_143,16,1,trainval,train
havanese_144,16,1,trainval,train
havanese_145,16,1,trainval,train
havanese_148,16,1,trainval,train
havanese_149,16,1,trainval,train
havanese_15,16,1,trainval,train
havanese_150,16,1,trainval,train
havanese_153,16,1,trainval,train
havanese_155,16,1,trainval,train
havanese_159,16,1,trainval,train
havanese_16,16,1,trainval,train
havanese_161,16,1,trainval,train
havanese_162,16,1,trainval,train
havanese_164,16,1,trainval,train
havanese_165,16,1,trainval,train
havanese_166,16,1,trainval,train
havanese_167,16,1,trainval,train
havanese_168,16,1,trainval,train
havanese_169,16,1,trainval,train
havanese_17,16,1,trainval,train
havanese_170,16,1,trainval,train
havanese_171,16,1,trainval,train
havanese_172,16,1,trainval,train
havanese_173,16,1,trainval,train
havanese_174,16,1,trainval,train
havanese_175,16,1,trainval,train
havanese_176,16,1,trainval,train
havanese_177,16,1,trainval,train
havanese_178,16,1,trainval,train
havanese_179,16,1,trainval,train
havanese_18,16,1,trainval,train
havanese_180,16,1,trainval,train
havanese_181,16,1,trainval,train
havanese_183,16,1,trainval,train
havanese_184,16,1,trainval,train
havanese_185,16,1,trainval,train
havanese_186,16,1,trainval,train
havanese_187,16,1,trainval,train
havanese_188,16,1,trainval,train
havanese_189,16,1,trainval,train
havanese_190,16,1,trainval,train
japanese_chin_10,17,1,trainval,train
japanese_chin_100,17,1,trainval,train
japanese_chin_102,17,1,trainval,train
japanese_chin_103,17,1,trainval,train
japanese_chin_105,17,1,trainval,train
japanese_chin_107,17,1,trainval,train
japanese_chin_108,17,1,trainval,train
japanese_chin_109,17,1,trainval,train
japanese_chin_11,17,1,trainval,train
japanese_chin_110,17,1,trainval,train
japanese_chin_111,17,1,trainval,train
japanese_chin_112,17,1,trainval,train
japanese_chin_113,17,1,trainval,train
japanese_chin_114,17,1,trainval,train
japanese_chin_115,17,1,trainval,train
japanese_chin_12,17,1,trainval,train
japanese_chin_121,17,1,trainval,train
japanese_chin_122,17,1,trainval,train
japanese_chin_123,17,1,trainval,train
japanese_chin_124,17,1,trainval,train
japanese_chin_125,17,1,trainval,train
japanese_chin_126,17,1,trainval,train
japanese_chin_127,17,1,trainval,train
japanese_chin_128,17,1,trainval,train
japanese_chin_129,17,1,trainval,train
japanese_chin_131,17,1,trainval,train
japanese_chin_132,17,1,trainval,train
japanese_chin_133,17,1,trainval,train
japanese_chin_134,17,1,trainval,train
japanese_chin_135,17,1,trainval,train
japanese_chin_136,17,1,trainval,train
japanese_chin_137,17,1,trainval,train
japanese_chin_138,17,1,trainval,train
japanese_chin_139,17,1,trainval,train
japanese_chin_14,17,1,trainval,train
japanese_chin_140,17,1,trainval,train
japanese_chin_141,17,1,trainval,train
japanese_chin_142,17,1,trainval,train
japanese_chin_143,17,1,trainval,train
japanese_chin_144,17,1,trainval,train
japanese_chin_146,17,1,trainval,train
japanese_chin_147,17,1,trainval,train
japanese_chin_148,17,1,trainval,train
japanese_chin_149,17,1,trainval,train
japanese_chin_15,17,1,trainval,train
japanese_chin_150,17,1,trainval,train
japanese_chin_151,17,1,trainval,train
japanese_chin_153,17,1,trainval,train
japanese_chin_155,17,1,trainval,train
japanese_chin_157,17,1,trainval,train
japanese_chin_159,17,1,trainval,train
japanese_chin_16,17,1,trainval,train
japanese_chin_160,17,1,trainval,train
japanese_chin_161,17,1,trainval,train
japanese_chin_162,17,1,trainval,train
japanese_chin_163,17,1,trainval,train
japanese_chin_164,17,1,trainval,train
japanese_chin_165,17,1,trainval,train
japanese_chin_166,17,1,trainval,train
japanese_chin_167,17,1,trainval,train
japanese_chin_168,17,1,trainval,train
japanese_chin_169,17,1,trainval,train
japanese_chin_17,17,1,trainval,train
japanese_chin_170,17,1,trainval,train
japanese_chin_173,17,1,trainval,train
japanese_chin_174,17,1,trainval,train
japanese_chin_175,17,1,trainval,train
japanese_chin_176,17,1,trainval,train
japanese_chin_178,17,1,trainval,train
japanese_chin_18,17,1,trainval,train
japanese_chin_180,17,1,trainval,train
japanese_chin_181,17,1,trainval,train
japanese_chin_182,17,1,trainval,train
japanese_chin_184,17,1,trainval,train
japanese_chin_185,17,1,trainval,train
japanese_chin_186,17,1,trainval,train
japanese_chin_187,17,1,trainval,train
japanese_chin_188,17,1,trainval,train
japanese_chin_189,17,1,trainval,train
japanese_chin_190,17,1,trainval,train
keeshond_10,18,1,trainval,train
keeshond_100,18,1,trainval,train
keeshond_101,18,1,trainval,train
keeshond_106,18,1,trainval,train
keeshond_109,18,1,trainval,train
keeshond_11,18,1,trainval,train
keeshond_110,18,1,trainval,train
keeshond_111,18,1,trainval,train
keeshond_112,18,1,trainval,train
keeshond_113,18,1,trainval,train
keeshond_114,18,1,trainval,train
keeshond_116,18,1,trainval,train
keeshond_117,18,1,trainval,train
keeshond_118,18,1,trainval,train
keeshond_12,18,1,trainval,train
keeshond_121,18,1,trainval,train
keeshond_122,18,1,trainval,train
keeshond_123,18,1,trainval,train
keeshond_124,18,1,trainval,train
keeshond_125,18,1,trainval,train
keeshond_126,18,1,trainval,train
keeshond_127,18,1,trainval,train
keeshond_128,18,1,trainval,train
keeshond_129,18,1,trainval,train
keeshond_13,18,1,trainval,train
keeshond_130,18,1,trainval,train
keeshond_132,18,1,trainval,train
keeshond_133,18,1,trainval,train
keeshond_135,18,1,trainval,train
keeshond_136,18,1,trainval,train
keeshond_138,18,1,trainval,train
keeshond_139,18,1,trainval,train
keeshond_14,18,1,trainval,train
keeshond_140,18,1,trainval,train
keeshond_141,18,1,trainval,train
keeshond_142,18,1,trainval,train
keeshond_143,18,1,trainval,train
keeshond_144,18,1,trainval,train
keeshond_145,18,1,trainval,train
keeshond_146,18,1,trainval,train
keeshond_147,18,1,trainval,train
keeshond_148,18,1,trainval,train
keeshond_149,18,1,trainval,train
keeshond_151,18,1,trainval,train
keeshond_152,18,1,trainval,train
keeshond_153,18,1,trainval,train
keeshond_155,18,1,trainval,train
keeshond_156,18,1,trainval,train
keeshond_157,18,1,trainval,train
keeshond_159,18,1,trainval,train
keeshond_16,18,1,trainval,train
keeshond_160,18,1,trainval,train
keeshond_161,18,1,trainval,train
keeshond_162,18,1,trainval,train
keeshond_164,18,1,trainval,train
keeshond_166,18,1,trainval,train
keeshond_167,18,1,trainval,train
keeshond_168,18,1,trainval,train
keeshond_169,18,1,trainval,train
keeshond_17,18,1,trainval,train
keeshond_170,18,1,trainval,train
keeshond_171,18,1,trainval,train
keeshond_172,18,1,trainval,train
keeshond_173,18,1,trainval,train
keeshond_174,18,1,trainval,train
keeshond_175,18,1,trainval,train
keeshond_176,18,1,trainval,train
keeshond_177,18,1,trainval,train
keeshond_178,18,1,trainval,train
keeshond_179,18,1,trainval,train
keeshond_180,18,1,trainval,train
keeshond_181,18,1,trainval,train
keeshond_183,18,1,trainval,train
keeshond_184,18,1,trainval,train
keeshond_185,18,1,trainval,train
keeshond_186,18,1,trainval,train
keeshond_187,18,1,trainval,train
keeshond_188,18,1,trainval,train
keeshond_189,18,1,trainval,train
keeshond_190,18,1,trainval,train
leonberger_10,19,1,trainval,train
leonberger_100,19,1,trainval,train
leonberger_101,19,1,trainval,train
leonberger_102,19,1,trainval,train
leonberger_104,19,1,trainval,train
leonberger_106,19,1,trainval,train
leonberger_107,19,1,trainval,train
leonberger_108,19,1,trainval,train
leonberger_109,19,1,trainval,train
leonberger_110,19,1,trainval,train
leonberger_111,19,1,trainval,train
leonberger_113,19,1,trainval,train
leonberger_115,19,1,trainval,train
leonberger_116,19,1,trainval,train
leonberger_117,19,1,trainval,train
leonberger_118,19,1,trainval,train
leonberger_120,19,1,trainval,train
leonberger_121,19,1,trainval,train
leonberger_122,19,1,trainval,train
leonberger_123,19,1,trainval,train
leonberger_124,19,1,trainval,train
leonberger_125,19,1,trainval,train
leonberger_126,19,1,trainval,train
leonberger_127,19,1,trainval,train
leonberger_128,19,1,trainval,train
leonberger_129,19,1,trainval,train
leonberger_13,19,1,trainval,train
leonberger_130,19,1,trainval,train
leonberger_132,19,1,trainval,train
leonberger_133,19,1,trainval,train
leonberger_134,19,1,trainval,train
leonberger_136,19,1,trainval,train
leonberger_138,19,1,trainval,train
leonberger_14,19,1,trainval,train
leonberger_140,19,1,trainval,train
leonberger_141,19,1,trainval,train
leonberger_142,19,1,trainval,train
leonberger_144,19,1,trainval,train
leonberger_145,19,1,trainval,train
leonberger_146,19,1,trainval,train
leonberger_147,19,1,trainval,train
leonberger_149,19,1,trainval,train
leonberger_15,19,1,trainval,train
leonberger_151,19,1,trainval,train
leonberger_152,19,1,trainval,train
leonberger_153,19,1,trainval,train
leonberger_154,19,1,trainval,train
leonberger_155,19,1,trainval,train
leonberger_156,19,1,trainval,train
leonberger_157,19,1,trainval,train
leonberger_159,19,1,trainval,train
leonberger_16,19,1,trainval,train
leonberger_160,19,1,trainval,train
leonberger_161,19,1,trainval,train
leonberger_162,19,1,trainval,train
leonberger_164,19,1,trainval,train
leonberger_165,19,1,trainval,train
leonberger_166,19,1,trainval,train
leonberger_167,19,1,trainval,train
leonberger_168,19,1,trainval,train
leonberger_169,19,1,trainval,train
leonberger_17,19,1,trainval,train
leonberger_170,19,1,trainval,train
leonberger_171,19,1,trainval,train
leonberger_172,19,1,trainval,train
leonberger_173,19,1,trainval,train
leonberger_174,19,1,trainval,train
leonberger_175,19,1,trainval,train
leonberger_176,19,1,trainval,train
leonberger_177,19,1,trainval,train
leonberger_178,19,1,trainval,train
leonberger_179,19,1,trainval,train
leonberger_18,19,1,trainval,train
leonberger_181,19,1,trainval,train
leonberger_182,19,1,trainval,train
leonberger_183,19,1,trainval,train
leonberger_185,19,1,trainval,train
leonberger_186,19,1,trainval,train
leonberger_189,19,1,trainval,train
leonberger_190,19,1,trainval,train
miniature_pinscher_100,21,1,trainval,train
miniature_pinscher_101,21,1,trainval,train
miniature_pinscher_102,21,1,trainval,train
miniature_pinscher_103,21,1,trainval,train
miniature_pinscher_104,21,1,trainval,train
miniature_pinscher_105,21,1,trainval,train
miniature_pinscher_106,21,1,trainval,train
miniature_pinscher_108,21,1,trainval,train
miniature_pinscher_109,21,1,trainval,train
miniature_pinscher_110,21,1,trainval,train
miniature_pinscher_111,21,1,trainval,train
miniature_pinscher_112,21,1,trainval,train
miniature_pinscher_113,21,1,trainval,train
miniature_pinscher_114,21,1,trainval,train
miniature_pinscher_115,21,1,trainval,train
miniature_pinscher_116,21,1,trainval,train
miniature_pinscher_117,21,1,trainval,train
miniature_pinscher_118,21,1,trainval,train
miniature_pinscher_119,21,1,trainval,train
miniature_pinscher_12,21,1,trainval,train
miniature_pinscher_120,21,1,trainval,train
miniature_pinscher_123,21,1,trainval,train
miniature_pinscher_124,21,1,trainval,train
miniature_pinscher_125,21,1,trainval,train
miniature_pinscher_127,21,1,trainval,train
miniature_pinscher_128,21,1,trainval,train
miniature_pinscher_129,21,1,trainval,train
miniature_pinscher_13,21,1,trainval,train
miniature_pinscher_130,21,1,trainval,train
miniature_pinscher_131,21,1,trainval,train
miniature_pinscher_133,21,1,trainval,train
miniature_pinscher_134,21,1,trainval,train
miniature_pinscher_135,21,1,trainval,train
miniature_pinscher_136,21,1,trainval,train
miniature_pinscher_137,21,1,trainval,train
miniature_pinscher_138,21,1,trainval,train
miniature_pinscher_139,21,1,trainval,train
miniature_pinscher_14,21,1,trainval,train
miniature_pinscher_140,21,1,trainval,train
miniature_pinscher_141,21,1,trainval,train
miniature_pinscher_142,21,1,trainval,train
miniature_pinscher_143,21,1,trainval,train
miniature_pinscher_145,21,1,trainval,train
miniature_pinscher_146,21,1,trainval,train
miniature_pinscher_147,21,1,trainval,train
miniature_pinscher_149,21,1,trainval,train
miniature_pinscher_150,21,1,trainval,train
miniature_pinscher_151,21,1,trainval,train
miniature_pinscher_154,21,1,trainval,train
miniature_pinscher_155,21,1,trainval,train
miniature_pinscher_156,21,1,trainval,train
miniature_pinscher_157,21,1,trainval,train
miniature_pinscher_158,21,1,trainval,train
miniature_pinscher_159,21,1,trainval,train
miniature_pinscher_16,21,1,trainval,train
miniature_pinscher_161,21,1,trainval,train
miniature_pinscher_162,21,1,trainval,train
miniature_pinscher_163,21,1,trainval,train
miniature_pinscher_164,21,1,trainval,train
miniature_pinscher_165,21,1,trainval,train
miniature_pinscher_166,21,1,trainval,train
miniature_pinscher_167,21,1,trainval,train
miniature_pinscher_168,21,1,trainval,train
miniature_pinscher_17,21,1,trainval,train
miniature_pinscher_170,21,1,trainval,train
miniature_pinscher_173,21,1,trainval,train
miniature_pinscher_175,21,1,trainval,train
miniature_pinscher_176,21,1,trainval,train
miniature_pinscher_178,21,1,trainval,train
miniature_pinscher_18,21,1,trainval,train
miniature_pinscher_180,21,1,trainval,train
miniature_pinscher_181,21,1,trainval,train
miniature_pinscher_182,21,1,trainval,train
miniature_pinscher_183,21,1,trainval,train
miniature_pinscher_185,21,1,trainval,train
miniature_pinscher_186,21,1,trainval,train
miniature_pinscher_187,21,1,trainval,train
miniature_pinscher_188,21,1,trainval,train
miniature_pinscher_189,21,1,trainval,train
miniature_pinscher_190,21,1,trainval,train
newfoundland_10,22,1,trainval,train
newfoundland_102,22,1,trainval,train
newfoundland_103,22,1,trainval,train
newfoundland_104,22,1,trainval,train
newfoundland_106,22,1,trainval,train
newfoundland_107,22,1,trainval,train
newfoundland_108,22,1,trainval,train
newfoundland_109,22,1,trainval,train
newfoundland_110,22,1,trainval,train
newfoundland_111,22,1,trainval,train
newfoundland_112,22,1,trainval,train
newfoundland_113,22,1,trainval,train
newfoundland_115,22,1,trainval,train
newfoundland_116,22,1,trainval,train
newfoundland_117,22,1,trainval,train
newfoundland_118,22,1,trainval,train
newfoundland_119,22,1,trainval,train
newfoundland_12,22,1,trainval,train
newfoundland_120,22,1,trainval,train
newfoundland_121,22,1,trainval,train
newfoundland_123,22,1,trainval,train
newfoundland_124,22,1,trainval,train
newfoundland_125,22,1,trainval,train
newfoundland_126,22,1,trainval,train
newfoundland_127,22,1,trainval,train
newfoundland_128,22,1,trainval,train
newfoundland_129,22,1,trainval,train
newfoundland_13,22,1,trainval,train
newfoundland_130,22,1,trainval,train
newfoundland_131,22,1,trainval,train
newfoundland_132,22,1,trainval,train
newfoundland_133,22,1,trainval,train
newfoundland_134,22,1,trainval,train
newfoundland_135,22,1,trainval,train
newfoundland_137,22,1,trainval,train
newfoundland_138,22,1,trainval,train
newfoundland_139,22,1,trainval,train
newfoundland_14,22,1,trainval,train
newfoundland_141,22,1,trainval,train
newfoundland_142,22,1,trainval,train
newfoundland_143,22,1,trainval,train
newfoundland_144,22,1,trainval,train
newfoundland_145,22,1,trainval,train
newfoundland_146,22,1,trainval,train
newfoundland_148,22,1,trainval,train
newfoundland_149,22,1,trainval,train
newfoundland_15,22,1,trainval,train
newfoundland_151,22,1,trainval,train
newfoundland_157,22,1,trainval,train
newfoundland_158,22,1,trainval,train
newfoundland_159,22,1,trainval,train
newfoundland_16,22,1,trainval,train
newfoundland_160,22,1,trainval,train
newfoundland_161,22,1,trainval,train
newfoundland_162,22,1,trainval,train
newfoundland_164,22,1,trainval,train
newfoundland_166,22,1,trainval,train
newfoundland_167,22,1,trainval,train
newfoundland_169,22,1,trainval,train
newfoundland_17,22,1,trainval,train
newfoundland_170,22,1,trainval,train
newfoundland_171,22,1,trainval,train
newfoundland_173,22,1,trainval,train
newfoundland_174,22,1,trainval,train
newfoundland_175,22,1,trainval,train
newfoundland_176,22,1,trainval,train
newfoundland_177,22,1,trainval,train
newfoundland_178,22,1,trainval,train
newfoundland_179,22,1,trainval,train
newfoundland_18,22,1,trainval,train
newfoundland_180,22,1,trainval,train
newfoundland_181,22,1,trainval,train
newfoundland_184,22,1,trainval,train
newfoundland_185,22,1,trainval,train
newfoundland_188,22,1,trainval,train
newfoundland_189,22,1,trainval,train
newfoundland_190,22,1,trainval,train
pomeranian_10,24,1,trainval,train
pomeranian_100,24,1,trainval,train
pomeranian_102,24,1,trainval,train
pomeranian_104,24,1,trainval,train
pomeranian_105,24,1,trainval,train
pomeranian_106,24,1,trainval,train
pomeranian_107,24,1,trainval,train
pomeranian_109,24,1,trainval,train
pomeranian_11,24,1,trainval,train
pomeranian_111,24,1,trainval,train
pomeranian_112,24,1,trainval,train
pomeranian_113,24,1,trainval,train
pomeranian_114,24,1,trainval,train
pomeranian_115,24,1,trainval,train
pomeranian_118,24,1,trainval,train
pomeranian_12,24,1,trainval,train
pomeranian_120,24,1,trainval,train
pomeranian_121,24,1,trainval,train
pomeranian_123,24,1,trainval,train
pomeranian_124,24,1,trainval,train
pomeranian_125,24,1,trainval,train
pomeranian_126,24,1,trainval,train
pomeranian_127,24,1,trainval,train
pomeranian_128,24,1,trainval,train
pomeranian_129,24,1,trainval,train
pomeranian_13,24,1,trainval,train
pomeranian_130,24,1,trainval,train
pomeranian_131,24,1,trainval,train
pomeranian_132,24,1,trainval,train
pomeranian_133,24,1,trainval,train
pomeranian_135,24,1,trainval,train
pomeranian_136,24,1,trainval,train
pomeranian_137,24,1,trainval,train
pomeranian_138,24,1,trainval,train
